user_id,artist_id,timestamp,compatibility_score
U0077,A0014,2026-01-10T10:41:41.162395,7
U0077,A0073,2025-12-09T10:41:41.162397,7
U0077,A0077,2026-02-08T10:41:41.162400,7
U0077,A0081,2026-01-28T10:41:41.162402,7
U0077,A0036,2025-12-19T10:41:41.162404,7
U0077,A0027,2025-12-31T10:41:41.162406,7
U0077,A0049,2025-12-22T10:41:41.162409,7
U0077,A0045,2025-12-26T10:41:41.162411,7
U0077,A0053,2025-12-09T10:41:41.162413,5
U0077,A0008,2026-02-18T10:41:41.162415,6
U0077,A0072,2026-01-03T10:41:41.162418,7
U0077,A0050,2025-12-01T10:41:41.162420,5
U0077,A0088,2025-11-28T10:41:41.162423,5
U0077,A0039,2026-02-21T10:41:41.162425,5
U0077,A0033,2026-01-22T10:41:41.162427,4
U0077,A0079,2025-12-20T10:41:41.162430,4
U0077,A0020,2025-12-20T10:41:41.162432,4
U0077,A0094,2026-01-05T10:41:41.162434,4
U0077,A0030,2025-12-11T10:41:41.162437,4
U0077,A0026,2025-11-30T10:41:41.162439,5
U0077,A0054,2026-01-26T10:41:41.162441,4
U0077,A0001,2026-02-02T10:41:41.162443,4
U0077,A0080,2026-02-17T10:41:41.162446,5
U0077,A0097,2025-11-28T10:41:41.162448,4
U0078,A0055,2025-12-22T10:41:41.162938,8
U0078,A0070,2025-12-16T10:41:41.162941,8
U0078,A0086,2025-12-15T10:41:41.162943,8
U0078,A0003,2026-01-19T10:41:41.162946,7
U0079,A0029,2026-02-18T10:41:41.163362,7
U0079,A0013,2025-12-12T10:41:41.163364,7
U0079,A0084,2026-01-09T10:41:41.163367,7
U0079,A0057,2025-12-31T10:41:41.163369,7
U0079,A0050,2026-01-31T10:41:41.163371,7
U0079,A0086,2026-02-01T10:41:41.163374,7
U0079,A0040,2026-02-16T10:41:41.163376,7
U0079,A0018,2025-12-25T10:41:41.163378,7
U0079,A0076,2026-01-19T10:41:41.163380,7
U0079,A0044,2025-12-04T10:41:41.163383,6
U0079,A0055,2026-02-19T10:41:41.163385,7
U0079,A0059,2026-02-22T10:41:41.163387,7
U0079,A0033,2026-01-26T10:41:41.163389,7
U0079,A0001,2025-12-08T10:41:41.163392,7
U0079,A0068,2026-02-15T10:41:41.163394,7
U0079,A0082,2026-02-18T10:41:41.163396,7
U0079,A0098,2026-02-14T10:41:41.163399,5
U0079,A0006,2025-12-13T10:41:41.163407,5
U0079,A0038,2026-01-27T10:41:41.163409,5
U0079,A0009,2026-01-24T10:41:41.163411,5
U0079,A0000,2026-01-08T10:41:41.163414,5
U0080,A0099,2025-12-15T10:41:41.163874,8
U0080,A0057,2026-01-06T10:41:41.163876,8
U0080,A0070,2026-02-22T10:41:41.163879,7
U0080,A0062,2026-01-18T10:41:41.163881,7
U0080,A0076,2026-01-25T10:41:41.163883,7
U0080,A0086,2026-01-09T10:41:41.163886,7
U0080,A0019,2026-01-03T10:41:41.163888,7
U0080,A0068,2026-01-01T10:41:41.163890,7
U0080,A0033,2026-02-20T10:41:41.163910,7
U0080,A0003,2026-01-12T10:41:41.163913,7
U0081,A0052,2026-02-10T10:41:41.164353,9
U0081,A0090,2026-02-03T10:41:41.164356,8
U0081,A0019,2025-12-26T10:41:41.164358,7
U0081,A0002,2026-01-04T10:41:41.164360,7
U0081,A0070,2026-01-05T10:41:41.164363,7
U0081,A0000,2026-02-08T10:41:41.164365,7
U0081,A0099,2026-02-23T10:41:41.164367,7
U0081,A0025,2025-12-15T10:41:41.164370,7
U0081,A0031,2026-02-20T10:41:41.164372,7
U0081,A0062,2025-12-19T10:41:41.164374,7
U0081,A0003,2026-02-07T10:41:41.164376,7
U0081,A0098,2026-02-22T10:41:41.164379,7
U0081,A0060,2026-01-25T10:41:41.164381,7
U0081,A0094,2025-12-07T10:41:41.164383,7
U0081,A0020,2026-02-09T10:41:41.164385,7
U0081,A0058,2025-12-28T10:41:41.164388,7
U0081,A0075,2026-02-17T10:41:41.164390,5
U0082,A0017,2025-12-09T10:41:41.164848,7
U0082,A0091,2026-02-11T10:41:41.164851,7
U0082,A0041,2025-12-07T10:41:41.164854,7
U0082,A0012,2026-01-22T10:41:41.164856,7
U0082,A0054,2025-12-15T10:41:41.164858,7
U0083,A0083,2026-01-31T10:41:41.165272,7
U0083,A0049,2025-12-09T10:41:41.165275,6
U0083,A0067,2025-12-27T10:41:41.165277,7
U0083,A0087,2026-01-17T10:41:41.165280,7
U0083,A0051,2026-01-22T10:41:41.165282,7
U0083,A0036,2026-02-22T10:41:41.165284,6
U0083,A0093,2025-12-22T10:41:41.165286,7
U0083,A0088,2025-12-22T10:41:41.165289,5
U0083,A0073,2026-02-18T10:41:41.165291,5
U0084,A0047,2026-02-16T10:41:41.165725,7
U0084,A0012,2026-01-09T10:41:41.165728,7
U0084,A0028,2025-12-22T10:41:41.165730,7
U0085,A0099,2026-01-22T10:41:41.166156,8
U0085,A0090,2026-01-03T10:41:41.166158,7
U0085,A0071,2026-02-15T10:41:41.166161,7
U0085,A0052,2026-01-19T10:41:41.166163,7
U0085,A0025,2025-12-13T10:41:41.166165,7
U0085,A0031,2025-12-29T10:41:41.166167,7
U0085,A0020,2026-01-21T10:41:41.166170,7
U0085,A0094,2026-01-15T10:41:41.166172,7
U0086,A0055,2026-01-21T10:41:41.166609,7
U0086,A0084,2026-02-05T10:41:41.166612,7
U0086,A0018,2026-01-28T10:41:41.166614,7
U0086,A0013,2025-12-21T10:41:41.166616,7
U0086,A0022,2025-12-04T10:41:41.166619,7
U0086,A0024,2026-01-03T10:41:41.166621,8
U0086,A0042,2026-02-17T10:41:41.166623,6
U0086,A0073,2026-02-02T10:41:41.166627,6
U0086,A0091,2026-02-19T10:41:41.166630,6
U0086,A0088,2025-11-28T10:41:41.166632,6
U0086,A0068,2026-01-13T10:41:41.166634,7
U0086,A0008,2026-02-18T10:41:41.166636,6
U0086,A0001,2025-12-17T10:41:41.166639,7
U0086,A0046,2025-12-08T10:41:41.166641,7
U0086,A0014,2025-12-18T10:41:41.166643,6
U0086,A0085,2026-01-27T10:41:41.166645,5
U0086,A0006,2026-02-21T10:41:41.166647,5
U0086,A0049,2025-12-09T10:41:41.166650,5
U0086,A0040,2026-01-20T10:41:41.166652,7
U0086,A0029,2026-02-16T10:41:41.166654,5
U0086,A0045,2026-01-28T10:41:41.166657,6
U0086,A0036,2026-01-21T10:41:41.166659,5
U0086,A0038,2025-12-01T10:41:41.166661,6
U0086,A0081,2025-12-12T10:41:41.166663,5
U0086,A0050,2026-02-23T10:41:41.166666,6
U0086,A0087,2025-12-12T10:41:41.166684,5
U0086,A0076,2025-12-31T10:41:41.166686,5
U0087,A0009,2026-01-15T10:41:41.167192,7
U0087,A0060,2026-02-19T10:41:41.167195,7
U0087,A0019,2026-01-02T10:41:41.167197,7
U0087,A0090,2025-12-24T10:41:41.167200,7
U0087,A0000,2026-01-14T10:41:41.167202,7
U0087,A0031,2025-12-28T10:41:41.167204,7
U0087,A0094,2025-12-21T10:41:41.167207,7
U0087,A0055,2025-12-08T10:41:41.167209,6
U0087,A0020,2026-01-03T10:41:41.167211,7
U0088,A0024,2026-01-02T10:41:41.167641,7
U0088,A0090,2026-01-07T10:41:41.167644,7
U0088,A0014,2025-12-29T10:41:41.167647,7
U0088,A0094,2025-12-28T10:41:41.167649,8
U0088,A0052,2026-02-09T10:41:41.167652,7
U0088,A0049,2025-12-10T10:41:41.167654,7
U0088,A0009,2026-01-07T10:41:41.167657,7
U0088,A0058,2026-01-02T10:41:41.167659,7
U0088,A0099,2026-01-03T10:41:41.167662,7
U0088,A0003,2025-12-31T10:41:41.167664,7
U0089,A0016,2026-01-09T10:41:41.168117,7
U0089,A0058,2026-02-01T10:41:41.168119,7
U0089,A0052,2025-12-20T10:41:41.168121,7
U0089,A0078,2026-01-07T10:41:41.168124,7
U0089,A0091,2026-02-10T10:41:41.168126,7
U0089,A0002,2026-01-28T10:41:41.168129,7
U0089,A0099,2026-02-04T10:41:41.168131,7
U0089,A0097,2026-01-24T10:41:41.168133,7
U0090,A0067,2025-12-25T10:41:41.168571,8
U0090,A0088,2025-12-02T10:41:41.168574,7
U0090,A0024,2026-01-29T10:41:41.168576,7
U0090,A0093,2025-11-29T10:41:41.168579,7
U0090,A0022,2026-01-20T10:41:41.168581,7
U0090,A0077,2025-12-18T10:41:41.168583,7
U0090,A0014,2026-02-12T10:41:41.168586,7
U0091,A0078,2026-02-01T10:41:41.169073,7
U0091,A0007,2026-01-22T10:41:41.169077,7
U0091,A0040,2026-02-19T10:41:41.169079,8
U0091,A0013,2025-11-27T10:41:41.169082,7
U0091,A0068,2025-12-21T10:41:41.169084,7
U0092,A0084,2026-01-27T10:41:41.169526,7
U0092,A0011,2026-02-14T10:41:41.169529,7
U0092,A0059,2026-01-14T10:41:41.169531,8
U0092,A0055,2025-12-05T10:41:41.169534,7
U0092,A0086,2025-12-18T10:41:41.169536,7
U0092,A0001,2026-02-07T10:41:41.169538,7
U0092,A0097,2025-12-19T10:41:41.169541,7
U0092,A0054,2026-01-06T10:41:41.169543,7
U0092,A0057,2026-01-27T10:41:41.169545,8
U0092,A0013,2026-02-19T10:41:41.169548,7
U0092,A0018,2026-01-20T10:41:41.169550,7
U0092,A0016,2026-02-22T10:41:41.169552,7
U0093,A0068,2026-01-24T10:41:41.169999,8
U0093,A0018,2025-12-24T10:41:41.170002,8
U0093,A0055,2026-01-09T10:41:41.170004,8
U0094,A0098,2025-12-11T10:41:41.170456,7
U0094,A0019,2025-12-21T10:41:41.170459,7
U0094,A0003,2026-02-04T10:41:41.170461,7
U0094,A0052,2026-01-19T10:41:41.170464,8
U0094,A0058,2026-02-04T10:41:41.170466,7
U0095,A0062,2026-01-25T10:41:41.170910,8
U0095,A0049,2026-01-15T10:41:41.170913,8
U0095,A0080,2026-01-02T10:41:41.170915,8
U0095,A0008,2025-12-03T10:41:41.170918,7
U0095,A0053,2026-01-28T10:41:41.170920,7
U0095,A0025,2026-01-07T10:41:41.170923,7
U0095,A0058,2025-12-10T10:41:41.170925,7
U0095,A0099,2026-01-30T10:41:41.170927,7
U0095,A0052,2026-02-23T10:41:41.170930,7
U0095,A0009,2026-02-13T10:41:41.170932,7
U0095,A0003,2026-02-17T10:41:41.170938,7
U0095,A0063,2026-02-17T10:41:41.170940,7
U0095,A0098,2026-02-20T10:41:41.170942,7
U0095,A0072,2025-12-11T10:41:41.170944,7
U0095,A0031,2026-02-18T10:41:41.170949,7
U0095,A0024,2025-12-19T10:41:41.170952,7
U0095,A0070,2025-12-10T10:41:41.170954,7
U0095,A0060,2025-12-11T10:41:41.170956,7
U0095,A0002,2026-01-25T10:41:41.170958,7
U0095,A0045,2026-02-16T10:41:41.170961,7
U0095,A0073,2025-12-16T10:41:41.170963,7
U0096,A0054,2025-12-29T10:41:41.171491,7
U0096,A0017,2026-01-09T10:41:41.171502,7
U0096,A0061,2026-01-25T10:41:41.171505,7
U0096,A0079,2025-12-26T10:41:41.171508,7
U0096,A0016,2025-12-05T10:41:41.171510,7
U0096,A0023,2026-01-19T10:41:41.171513,7
U0096,A0097,2026-02-21T10:41:41.171515,7
U0096,A0030,2025-11-27T10:41:41.171518,7
U0097,A0084,2026-01-06T10:41:41.171949,7
U0097,A0013,2026-02-12T10:41:41.171952,7
U0098,A0052,2025-12-26T10:41:41.172384,8
U0098,A0073,2026-02-23T10:41:41.172386,8
U0098,A0070,2025-12-28T10:41:41.172389,8
U0098,A0029,2026-02-10T10:41:41.172391,7
U0099,A0094,2025-11-29T10:41:41.172848,8
U0099,A0098,2025-12-10T10:41:41.172851,7
U0099,A0040,2025-12-11T10:41:41.172853,7
U0100,A0067,2025-12-25T10:41:41.173340,7
U0100,A0087,2025-12-06T10:41:41.173343,7
U0100,A0093,2026-02-23T10:41:41.173346,7
U0100,A0083,2026-01-24T10:41:41.173348,7
U0100,A0051,2025-12-14T10:41:41.173351,7
U0101,A0040,2026-02-05T10:41:41.173771,8
U0101,A0068,2026-01-30T10:41:41.173774,7
U0101,A0001,2026-01-27T10:41:41.173776,7
U0101,A0018,2026-01-08T10:41:41.173778,7
U0101,A0093,2025-12-30T10:41:41.173781,6
U0101,A0029,2025-11-30T10:41:41.173783,5
U0101,A0084,2026-01-02T10:41:41.173785,5
U0101,A0024,2026-02-13T10:41:41.173787,7
U0101,A0072,2025-12-25T10:41:41.173790,5
U0101,A0026,2026-02-18T10:41:41.173792,5
U0101,A0053,2025-12-29T10:41:41.173794,5
U0101,A0006,2026-01-27T10:41:41.173797,5
U0102,A0093,2026-02-09T10:41:41.174258,8
U0102,A0083,2025-12-24T10:41:41.174260,7
U0102,A0073,2025-12-16T10:41:41.174262,7
U0103,A0008,2026-02-22T10:41:41.174666,8
U0103,A0027,2026-01-07T10:41:41.174668,8
U0103,A0067,2026-02-19T10:41:41.174671,7
U0103,A0053,2026-01-19T10:41:41.174673,8
U0103,A0081,2025-12-16T10:41:41.174676,8
U0103,A0083,2026-02-21T10:41:41.174678,7
U0103,A0051,2026-02-02T10:41:41.174680,7
U0103,A0073,2026-02-01T10:41:41.174682,7
U0103,A0077,2026-01-22T10:41:41.174685,7
U0103,A0049,2026-02-23T10:41:41.174687,7
U0103,A0022,2026-01-02T10:41:41.174690,7
U0103,A0036,2026-01-10T10:41:41.174692,7
U0103,A0093,2026-01-17T10:41:41.174694,7
U0103,A0072,2025-12-25T10:41:41.174697,7
U0103,A0026,2026-01-22T10:41:41.174699,8
U0103,A0087,2025-12-29T10:41:41.174701,7
U0103,A0080,2026-01-04T10:41:41.174704,7
U0103,A0088,2025-11-28T10:41:41.174706,7
U0103,A0045,2025-12-09T10:41:41.174708,7
U0103,A0014,2026-01-12T10:41:41.174711,7
U0103,A0024,2026-02-19T10:41:41.174713,7
U0103,A0046,2025-12-12T10:41:41.174715,7
U0103,A0057,2026-02-22T10:41:41.174718,5
U0103,A0071,2026-01-23T10:41:41.174720,5
U0103,A0054,2026-02-14T10:41:41.174722,5
U0103,A0076,2025-12-05T10:41:41.174724,4
U0103,A0085,2025-12-22T10:41:41.174727,4
U0104,A0098,2026-01-07T10:41:41.175228,7
U0104,A0068,2026-01-03T10:41:41.175231,7
U0104,A0001,2025-12-16T10:41:41.175233,7
U0105,A0040,2025-12-19T10:41:41.175656,7
U0105,A0059,2026-01-22T10:41:41.175659,7
U0105,A0030,2025-12-06T10:41:41.175670,7
U0105,A0037,2025-12-05T10:41:41.175673,7
U0105,A0015,2026-02-09T10:41:41.175675,7
U0106,A0040,2026-01-01T10:41:41.176101,8
U0106,A0076,2025-12-21T10:41:41.176104,7
U0106,A0082,2026-01-17T10:41:41.176106,7
U0106,A0033,2026-02-12T10:41:41.176108,7
U0106,A0001,2025-12-18T10:41:41.176111,7
U0107,A0070,2025-12-29T10:41:41.176555,8
U0107,A0063,2026-01-06T10:41:41.176557,8
U0107,A0060,2025-12-15T10:41:41.176560,8
U0107,A0002,2026-01-22T10:41:41.176562,8
U0107,A0041,2026-02-10T10:41:41.176564,7
U0107,A0012,2025-12-15T10:41:41.176567,7
U0107,A0090,2025-12-28T10:41:41.176569,7
U0107,A0031,2026-01-04T10:41:41.176571,7
U0107,A0079,2025-12-28T10:41:41.176574,7
U0107,A0019,2025-12-27T10:41:41.176576,7
U0107,A0007,2025-12-01T10:41:41.176578,8
U0107,A0052,2025-12-31T10:41:41.176580,7
U0107,A0035,2026-02-17T10:41:41.176583,7
U0107,A0043,2026-02-23T10:41:41.176585,7
U0107,A0061,2026-01-06T10:41:41.176587,7
U0107,A0058,2026-01-20T10:41:41.176590,7
U0107,A0047,2026-01-27T10:41:41.176592,7
U0108,A0077,2025-12-20T10:41:41.177072,8
U0108,A0026,2025-12-23T10:41:41.177075,7
U0109,A0035,2025-12-27T10:41:41.177488,8
U0109,A0064,2025-12-20T10:41:41.177490,8
U0109,A0060,2025-12-23T10:41:41.177493,7
U0109,A0090,2026-02-03T10:41:41.177495,7
U0109,A0066,2025-12-09T10:41:41.177497,7
U0110,A0022,2026-01-10T10:41:41.177934,7
U0110,A0080,2026-01-14T10:41:41.177938,7
U0110,A0027,2025-12-18T10:41:41.177940,7
U0110,A0014,2025-12-23T10:41:41.177943,7
U0110,A0036,2026-02-18T10:41:41.177945,7
U0110,A0008,2025-12-11T10:41:41.177947,7
U0110,A0083,2026-01-21T10:41:41.177950,6
U0110,A0088,2025-12-05T10:41:41.177952,7
U0111,A0061,2026-01-01T10:41:41.178417,7
U0111,A0011,2026-01-13T10:41:41.178420,7
U0111,A0030,2026-01-28T10:41:41.178422,7
U0111,A0054,2026-01-25T10:41:41.178424,7
U0112,A0018,2025-11-30T10:41:41.178865,7
U0112,A0024,2025-12-10T10:41:41.178868,7
U0112,A0040,2026-02-06T10:41:41.178871,7
U0112,A0001,2026-01-17T10:41:41.178873,7
U0112,A0051,2025-12-24T10:41:41.178881,5
U0112,A0008,2026-01-03T10:41:41.178884,5
U0112,A0006,2025-12-15T10:41:41.178886,6
U0112,A0068,2025-12-16T10:41:41.178888,7
U0112,A0021,2025-12-01T10:41:41.178890,5
U0112,A0007,2026-01-28T10:41:41.178893,5
U0112,A0055,2026-01-18T10:41:41.178895,5
U0112,A0067,2026-02-16T10:41:41.178897,5
U0112,A0088,2026-02-19T10:41:41.178899,5
U0112,A0010,2026-01-27T10:41:41.178902,6
U0113,A0013,2026-02-12T10:41:41.179403,8
U0113,A0001,2025-12-17T10:41:41.179406,8
U0113,A0057,2026-01-05T10:41:41.179408,7
U0113,A0040,2026-01-05T10:41:41.179411,7
U0113,A0029,2025-12-12T10:41:41.179413,7
U0113,A0086,2026-02-05T10:41:41.179416,7
U0114,A0088,2026-02-02T10:41:41.179841,7
U0114,A0080,2025-12-07T10:41:41.179844,7
U0114,A0045,2026-01-15T10:41:41.179846,7
U0114,A0049,2026-01-11T10:41:41.179849,8
U0115,A0099,2025-12-05T10:41:41.180273,8
U0115,A0098,2026-01-17T10:41:41.180276,7
U0115,A0070,2026-01-25T10:41:41.180278,7
U0115,A0094,2026-01-11T10:41:41.180280,8
U0115,A0025,2026-01-21T10:41:41.180283,7
U0115,A0071,2026-02-17T10:41:41.180285,7
U0115,A0035,2025-11-27T10:41:41.180287,7
U0115,A0063,2026-01-16T10:41:41.180289,7
U0115,A0000,2025-12-23T10:41:41.180292,7
U0115,A0090,2026-01-04T10:41:41.180294,7
U0115,A0003,2026-02-02T10:41:41.180296,7
U0115,A0031,2026-01-12T10:41:41.180299,7
U0116,A0051,2026-01-22T10:41:41.180771,8
U0116,A0093,2026-01-24T10:41:41.180774,7
U0116,A0067,2026-01-12T10:41:41.180777,7
U0116,A0083,2025-12-12T10:41:41.180779,7
U0116,A0072,2025-12-03T10:41:41.180781,6
U0116,A0087,2025-12-21T10:41:41.180783,7
U0117,A0042,2026-02-11T10:41:41.181221,9
U0117,A0021,2025-12-28T10:41:41.181223,8
U0117,A0043,2025-12-09T10:41:41.181226,8
U0117,A0010,2026-02-20T10:41:41.181228,7
U0117,A0038,2025-12-31T10:41:41.181230,7
U0117,A0069,2025-12-04T10:41:41.181233,7
U0117,A0012,2025-12-27T10:41:41.181235,8
U0117,A0085,2026-02-21T10:41:41.181237,7
U0117,A0044,2026-02-16T10:41:41.181240,7
U0118,A0044,2026-02-18T10:41:41.181707,7
U0118,A0051,2026-02-05T10:41:41.181709,7
U0118,A0095,2026-01-11T10:41:41.181712,8
U0118,A0047,2025-12-01T10:41:41.181714,7
U0118,A0006,2026-01-19T10:41:41.181716,7
U0118,A0021,2025-12-14T10:41:41.181719,7
U0118,A0010,2025-12-26T10:41:41.181721,7
U0118,A0092,2026-02-04T10:41:41.181730,7
U0118,A0069,2025-11-29T10:41:41.181733,7
U0118,A0042,2025-12-06T10:41:41.181740,7
U0118,A0057,2026-01-26T10:41:41.181742,6
U0118,A0043,2025-11-29T10:41:41.181745,7
U0118,A0028,2025-12-07T10:41:41.181747,7
U0118,A0083,2026-02-02T10:41:41.181749,7
U0119,A0096,2025-12-08T10:41:41.182236,7
U0119,A0039,2026-01-23T10:41:41.182239,7
U0119,A0056,2025-12-20T10:41:41.182241,7
U0119,A0075,2026-02-21T10:41:41.182243,7
U0119,A0066,2026-01-15T10:41:41.182245,7
U0119,A0034,2026-01-26T10:41:41.182248,7
U0119,A0032,2026-02-11T10:41:41.182250,7
U0119,A0060,2026-01-07T10:41:41.182252,6
U0119,A0004,2026-02-20T10:41:41.182255,7
U0119,A0089,2026-02-08T10:41:41.182257,7
U0119,A0064,2026-02-08T10:41:41.182259,7
U0119,A0036,2025-12-29T10:41:41.182261,5
U0119,A0058,2025-12-05T10:41:41.182264,5
U0119,A0009,2026-01-17T10:41:41.182266,5
U0119,A0008,2026-01-25T10:41:41.182268,5
U0119,A0053,2026-01-24T10:41:41.182270,5
U0119,A0027,2026-02-18T10:41:41.182273,5
U0119,A0094,2026-01-28T10:41:41.182275,5
U0119,A0031,2025-12-30T10:41:41.182277,5
U0120,A0098,2026-01-28T10:41:41.182791,8
U0120,A0019,2026-01-29T10:41:41.182794,8
U0121,A0059,2025-12-24T10:41:41.183203,8
U0121,A0013,2026-02-18T10:41:41.183205,8
U0121,A0040,2026-01-17T10:41:41.183208,7
U0121,A0033,2025-11-27T10:41:41.183210,7
U0121,A0086,2026-02-16T10:41:41.183213,7
U0121,A0029,2025-12-25T10:41:41.183215,7
U0121,A0018,2026-02-14T10:41:41.183218,7
U0121,A0084,2026-02-23T10:41:41.183220,7
U0122,A0050,2026-01-12T10:41:41.183675,7
U0122,A0027,2026-01-12T10:41:41.183678,7
U0122,A0022,2025-12-06T10:41:41.183680,7
U0123,A0001,2026-02-16T10:41:41.184120,8
U0123,A0044,2025-12-19T10:41:41.184123,7
U0123,A0068,2025-12-27T10:41:41.184125,7
U0123,A0006,2026-02-20T10:41:41.184128,7
U0123,A0040,2025-11-30T10:41:41.184130,7
U0123,A0095,2025-12-20T10:41:41.184133,8
U0123,A0018,2025-12-10T10:41:41.184135,7
U0123,A0084,2026-01-20T10:41:41.184137,5
U0123,A0038,2026-02-15T10:41:41.184144,7
U0123,A0085,2026-02-24T10:41:41.184147,7
U0123,A0057,2025-12-24T10:41:41.184149,5
U0123,A0055,2025-12-13T10:41:41.184151,5
U0123,A0083,2026-02-09T10:41:41.184154,5
U0123,A0051,2026-02-10T10:41:41.184156,4
U0123,A0087,2026-01-02T10:41:41.184158,4
U0123,A0069,2026-02-09T10:41:41.184161,4
U0123,A0067,2026-02-15T10:41:41.184163,4
U0123,A0065,2026-01-17T10:41:41.184165,4
U0123,A0013,2026-01-04T10:41:41.184167,5
U0123,A0086,2026-01-23T10:41:41.184172,5
U0123,A0021,2026-01-23T10:41:41.184174,4
U0123,A0024,2026-01-07T10:41:41.184178,4
U0123,A0059,2025-12-03T10:41:41.184181,4
U0123,A0042,2026-02-14T10:41:41.184185,4
U0123,A0029,2026-02-11T10:41:41.184187,5
U0123,A0005,2025-12-12T10:41:41.184190,4
U0123,A0098,2025-12-22T10:41:41.184192,4
U0123,A0093,2026-01-25T10:41:41.184194,4
U0123,A0043,2026-02-17T10:41:41.184197,4
U0123,A0012,2025-12-13T10:41:41.184199,4
U0124,A0033,2026-02-09T10:41:41.184722,8
U0124,A0035,2025-12-06T10:41:41.184724,7
U0124,A0071,2025-12-06T10:41:41.184727,7
U0124,A0068,2025-12-18T10:41:41.184729,7
U0125,A0094,2025-12-30T10:41:41.185175,8
U0125,A0058,2025-12-16T10:41:41.185178,8
U0125,A0016,2026-02-17T10:41:41.185180,8
U0125,A0067,2026-01-14T10:41:41.185183,8
U0125,A0007,2026-02-08T10:41:41.185185,7
U0126,A0054,2025-12-16T10:41:41.185660,8
U0126,A0078,2026-02-18T10:41:41.185663,8
U0126,A0007,2026-01-19T10:41:41.185665,7
U0126,A0011,2026-01-10T10:41:41.185667,7
U0126,A0091,2026-02-21T10:41:41.185670,7
U0126,A0097,2026-01-11T10:41:41.185672,7
U0126,A0079,2026-02-04T10:41:41.185674,7
U0126,A0017,2026-02-13T10:41:41.185677,7
U0126,A0030,2026-02-16T10:41:41.185679,8
U0126,A0042,2026-02-06T10:41:41.185681,6
U0127,A0054,2025-12-24T10:41:41.186118,7
U0127,A0007,2025-12-21T10:41:41.186121,7
U0127,A0017,2026-01-27T10:41:41.186123,7
U0127,A0030,2026-01-22T10:41:41.186126,7
U0127,A0061,2025-11-28T10:41:41.186128,7
U0128,A0033,2025-12-19T10:41:41.186569,8
U0128,A0079,2026-01-28T10:41:41.186572,7
U0128,A0029,2026-01-05T10:41:41.186574,8
U0128,A0082,2025-12-15T10:41:41.186576,7
U0128,A0030,2025-12-27T10:41:41.186579,7
U0128,A0017,2026-01-16T10:41:41.186581,7
U0128,A0040,2025-12-28T10:41:41.186584,7
U0128,A0054,2025-12-26T10:41:41.186586,7
U0128,A0059,2025-12-23T10:41:41.186588,7
U0128,A0007,2026-01-23T10:41:41.186591,7
U0129,A0022,2026-01-09T10:41:41.187053,6
U0129,A0039,2025-12-07T10:41:41.187056,7
U0129,A0053,2025-12-26T10:41:41.187058,5
U0129,A0072,2026-02-11T10:41:41.187060,5
U0129,A0049,2025-12-01T10:41:41.187063,5
U0130,A0007,2025-12-26T10:41:41.187496,8
U0130,A0024,2025-12-19T10:41:41.187499,8
U0130,A0088,2025-12-11T10:41:41.187501,8
U0130,A0011,2026-01-29T10:41:41.187503,7
U0130,A0026,2026-01-12T10:41:41.187506,7
U0130,A0097,2026-02-22T10:41:41.187508,7
U0130,A0073,2026-01-11T10:41:41.187511,7
U0130,A0045,2025-12-01T10:41:41.187513,8
U0130,A0016,2025-12-04T10:41:41.187515,7
U0130,A0053,2025-11-29T10:41:41.187518,7
U0130,A0072,2026-02-01T10:41:41.187520,7
U0131,A0001,2025-12-21T10:41:41.187985,7
U0131,A0040,2025-12-16T10:41:41.187988,7
U0132,A0078,2026-02-21T10:41:41.188395,7
U0132,A0005,2026-02-13T10:41:41.188398,6
U0132,A0047,2026-02-20T10:41:41.188400,6
U0132,A0007,2026-01-08T10:41:41.188402,6
U0132,A0097,2026-01-08T10:41:41.188405,5
U0133,A0068,2026-02-16T10:41:41.188817,7
U0133,A0018,2026-02-08T10:41:41.188820,7
U0133,A0040,2026-01-05T10:41:41.188823,7
U0133,A0001,2025-12-05T10:41:41.188826,7
U0133,A0013,2025-12-25T10:41:41.188828,5
U0133,A0084,2025-12-03T10:41:41.188830,5
U0133,A0057,2026-01-01T10:41:41.188833,5
U0133,A0085,2026-01-22T10:41:41.188835,5
U0133,A0029,2025-12-05T10:41:41.188837,5
U0133,A0038,2026-01-23T10:41:41.188840,5
U0133,A0086,2025-12-09T10:41:41.188842,5
U0133,A0095,2026-01-22T10:41:41.188844,5
U0134,A0031,2026-02-15T10:41:41.189285,5
U0134,A0099,2026-02-02T10:41:41.189288,5
U0134,A0044,2026-02-14T10:41:41.189291,5
U0134,A0019,2025-11-27T10:41:41.189293,5
U0134,A0003,2025-12-20T10:41:41.189295,5
U0134,A0095,2026-02-13T10:41:41.189298,5
U0134,A0002,2026-01-06T10:41:41.189300,5
U0134,A0051,2025-12-28T10:41:41.189302,5
U0134,A0025,2025-11-28T10:41:41.189309,5
U0134,A0063,2025-12-10T10:41:41.189312,5
U0134,A0042,2026-01-30T10:41:41.189314,4
U0134,A0058,2026-02-01T10:41:41.189316,5
U0134,A0010,2026-01-25T10:41:41.189319,4
U0134,A0065,2026-01-09T10:41:41.189321,4
U0134,A0038,2026-01-31T10:41:41.189323,4
U0134,A0093,2025-12-13T10:41:41.189326,4
U0134,A0070,2026-01-26T10:41:41.189328,5
U0134,A0064,2025-11-27T10:41:41.189330,4
U0134,A0098,2026-01-26T10:41:41.189333,5
U0134,A0009,2026-02-22T10:41:41.189335,5
