user_id,event_id,timestamp,rsvp_status,compatibility_score,compatibility_score_norm
U0283,E0743,2026-01-21 12:53:44.949372,going,8,0.8333333333333334
U0283,E0667,2025-12-31 12:53:44.949375,interested,8,0.8333333333333334
U0283,E0623,2026-01-09 12:53:44.949378,going,8,0.8333333333333334
U0283,E0629,2026-01-04 12:53:44.949380,going,7,0.6666666666666666
U0284,E0840,2025-12-29 12:53:44.951496,going,8,0.8333333333333334
U0284,E0397,2026-01-07 12:53:44.951500,going,7,0.6666666666666666
U0284,E0529,2025-12-25 12:53:44.951502,interested,7,0.6666666666666666
U0284,E0261,2025-12-20 12:53:44.951505,going,7,0.6666666666666666
U0284,E0218,2025-12-24 12:53:44.951508,going,7,0.6666666666666666
U0285,E0633,2026-01-26 12:53:44.953826,going,8,0.8333333333333334
U0285,E0820,2026-01-04 12:53:44.953829,interested,7,0.6666666666666666
U0286,E0945,2025-12-25 12:53:44.956402,interested,9,1.0
U0286,E0114,2026-01-18 12:53:44.956405,interested,9,1.0
U0286,E0980,2025-12-18 12:53:44.956408,going,8,0.8333333333333334
U0286,E0813,2026-01-28 12:53:44.956411,interested,8,0.8333333333333334
U0286,E0022,2026-01-07 12:53:44.956414,interested,8,0.8333333333333334
U0286,E0836,2026-01-20 12:53:44.956416,going,8,0.8333333333333334
U0286,E0153,2026-01-09 12:53:44.956419,going,8,0.8333333333333334
U0286,E0873,2025-12-15 12:53:44.956421,going,8,0.8333333333333334
U0286,E0762,2026-01-14 12:53:44.956424,going,8,0.8333333333333334
U0286,E0577,2025-12-07 12:53:44.956426,going,8,0.8333333333333334
U0286,E0800,2026-01-17 12:53:44.956429,going,8,0.8333333333333334
U0286,E0890,2025-12-20 12:53:44.956432,going,8,0.8333333333333334
U0286,E0185,2025-12-16 12:53:44.956434,going,8,0.8333333333333334
U0286,E0277,2026-01-20 12:53:44.956437,going,8,0.8333333333333334
U0286,E0435,2025-12-29 12:53:44.956440,interested,8,0.8333333333333334
U0287,E0942,2025-12-25 12:53:44.958691,going,8,0.8333333333333334
U0287,E0983,2026-01-12 12:53:44.958695,interested,8,0.8333333333333334
U0287,E0268,2026-01-13 12:53:44.958707,going,8,0.8333333333333334
U0287,E0474,2025-12-31 12:53:44.958709,interested,8,0.8333333333333334
U0287,E0503,2026-01-22 12:53:44.958712,interested,7,0.6666666666666666
U0288,E0191,2026-01-13 12:53:44.960721,going,9,1.0
U0288,E0671,2026-01-18 12:53:44.960725,interested,8,0.8333333333333334
U0288,E0512,2026-01-04 12:53:44.960727,going,8,0.8333333333333334
U0288,E0873,2025-12-21 12:53:44.960730,interested,9,1.0
U0288,E0429,2026-01-10 12:53:44.960732,going,8,0.8333333333333334
U0288,E0012,2026-01-27 12:53:44.960735,interested,8,0.8333333333333334
U0288,E0379,2026-01-25 12:53:44.960737,going,8,0.8333333333333334
U0289,E0941,2025-12-18 12:53:44.962847,interested,7,0.6666666666666666
U0290,E0884,2026-01-27 12:53:44.964869,interested,8,0.8333333333333334
U0290,E0824,2025-12-12 12:53:44.964873,interested,8,0.8333333333333334
U0290,E0868,2026-01-25 12:53:44.964875,interested,7,0.6666666666666666
U0290,E0877,2026-01-21 12:53:44.964878,going,8,0.8333333333333334
U0290,E0251,2025-12-06 12:53:44.964881,going,7,0.6666666666666666
U0291,E0268,2025-12-13 12:53:44.967031,going,8,0.8333333333333334
U0292,E0042,2025-12-26 12:53:44.969005,going,9,1.0
U0292,E0656,2026-01-26 12:53:44.969013,interested,4,0.16666666666666666
U0293,E0120,2025-12-09 12:53:44.971392,going,8,0.8333333333333334
U0293,E0764,2025-12-31 12:53:44.971395,going,8,0.8333333333333334
U0293,E0672,2026-01-12 12:53:44.971404,going,8,0.8333333333333334
U0293,E0017,2025-12-11 12:53:44.971407,going,8,0.8333333333333334
U0293,E0022,2025-12-07 12:53:44.971409,going,8,0.8333333333333334
U0293,E0560,2026-01-25 12:53:44.971412,going,7,0.6666666666666666
U0293,E0261,2026-01-31 12:53:44.971415,interested,7,0.6666666666666666
U0293,E0415,2026-01-09 12:53:44.971417,interested,8,0.8333333333333334
U0293,E0288,2026-01-18 12:53:44.971420,going,7,0.6666666666666666
U0294,E0884,2025-12-10 12:53:44.973688,going,9,1.0
U0294,E0849,2026-01-15 12:53:44.973692,going,9,1.0
U0294,E0146,2026-02-02 12:53:44.973695,going,8,0.8333333333333334
U0294,E0025,2026-01-29 12:53:44.973698,going,8,0.8333333333333334
U0295,E0562,2026-01-20 12:53:44.975816,interested,9,1.0
U0295,E0526,2025-12-25 12:53:44.975819,interested,8,0.8333333333333334
U0295,E0057,2026-01-24 12:53:44.975822,going,8,0.8333333333333334
U0296,E0393,2026-01-06 12:53:44.977925,going,8,0.8333333333333334
U0296,E0368,2026-01-26 12:53:44.977928,interested,8,0.8333333333333334
U0297,E0373,2025-12-28 12:53:44.980502,going,9,1.0
U0297,E0562,2025-12-13 12:53:44.980506,going,8,0.8333333333333334
U0297,E0582,2026-01-13 12:53:44.980508,going,8,0.8333333333333334
U0297,E0581,2026-01-11 12:53:44.980511,going,8,0.8333333333333334
U0297,E0858,2025-12-07 12:53:44.980513,interested,8,0.8333333333333334
U0297,E0137,2026-01-15 12:53:44.980516,interested,8,0.8333333333333334
U0297,E0480,2026-01-13 12:53:44.980518,going,9,1.0
U0297,E0678,2025-12-27 12:53:44.980521,going,8,0.8333333333333334
U0297,E0011,2026-01-06 12:53:44.980523,going,7,0.6666666666666666
U0297,E0805,2025-12-20 12:53:44.980526,interested,7,0.6666666666666666
U0297,E0043,2025-12-18 12:53:44.980528,interested,7,0.6666666666666666
U0297,E0876,2025-12-14 12:53:44.980531,going,7,0.6666666666666666
U0297,E0113,2026-01-31 12:53:44.980533,interested,8,0.8333333333333334
U0298,E0291,2026-02-01 12:53:44.982644,going,8,0.8333333333333334
U0299,E0134,2025-12-09 12:53:44.985606,going,9,1.0
U0299,E0068,2025-12-24 12:53:44.985627,going,8,0.8333333333333334
U0299,E0705,2025-12-07 12:53:44.985630,going,8,0.8333333333333334
U0299,E0741,2026-01-23 12:53:44.985633,interested,7,0.6666666666666666
U0299,E0007,2025-12-31 12:53:44.985636,going,8,0.8333333333333334
U0299,E0583,2026-02-01 12:53:44.985638,going,8,0.8333333333333334
U0299,E0595,2026-02-02 12:53:44.985641,going,9,1.0
U0299,E0264,2026-01-09 12:53:44.985643,interested,7,0.6666666666666666
U0299,E0397,2025-12-05 12:53:44.985646,going,7,0.6666666666666666
U0299,E0607,2026-01-08 12:53:44.985650,interested,7,0.6666666666666666
U0299,E0207,2025-12-18 12:53:44.985652,interested,7,0.6666666666666666
U0299,E0302,2026-01-17 12:53:44.985655,going,7,0.6666666666666666
U0299,E0947,2025-12-26 12:53:44.985657,going,8,0.8333333333333334
U0299,E0611,2026-01-07 12:53:44.985660,interested,7,0.6666666666666666
U0299,E0735,2026-01-08 12:53:44.985662,interested,7,0.6666666666666666
U0300,E0866,2025-12-21 12:53:44.988122,going,8,0.8333333333333334
U0300,E0139,2025-12-21 12:53:44.988125,going,8,0.8333333333333334
U0300,E0720,2025-12-27 12:53:44.988128,going,7,0.6666666666666666
U0300,E0899,2026-01-09 12:53:44.988130,interested,7,0.6666666666666666
U0301,E0402,2025-12-19 12:53:44.990536,interested,8,0.8333333333333334
U0301,E0350,2026-01-18 12:53:44.990540,going,8,0.8333333333333334
U0301,E0003,2026-01-09 12:53:44.990542,interested,8,0.8333333333333334
U0301,E0068,2026-01-11 12:53:44.990545,going,8,0.8333333333333334
U0301,E0656,2026-01-31 12:53:44.990548,going,8,0.8333333333333334
U0301,E0193,2026-01-12 12:53:44.990550,interested,7,0.6666666666666666
U0301,E0631,2026-01-03 12:53:44.990553,going,7,0.6666666666666666
U0301,E0154,2026-02-02 12:53:44.990555,going,7,0.6666666666666666
U0301,E0041,2025-12-28 12:53:44.990558,going,7,0.6666666666666666
U0301,E0784,2026-01-14 12:53:44.990561,going,7,0.6666666666666666
U0302,E0373,2025-12-31 12:53:44.992817,going,8,0.8333333333333334
U0302,E0902,2025-12-10 12:53:44.992820,going,8,0.8333333333333334
U0302,E0888,2026-01-23 12:53:44.992823,interested,8,0.8333333333333334
U0302,E0982,2025-12-11 12:53:44.992826,going,7,0.6666666666666666
U0302,E0938,2025-12-10 12:53:44.992829,interested,7,0.6666666666666666
U0302,E0758,2025-12-05 12:53:44.992832,interested,8,0.8333333333333334
U0302,E0080,2025-12-30 12:53:44.992835,interested,7,0.6666666666666666
U0303,E0350,2026-01-26 12:53:44.995092,interested,8,0.8333333333333334
U0303,E0268,2026-01-14 12:53:44.995095,going,9,1.0
U0303,E0253,2026-01-06 12:53:44.995099,going,8,0.8333333333333334
U0303,E0834,2026-01-31 12:53:44.995102,going,8,0.8333333333333334
U0303,E0552,2026-01-18 12:53:44.995104,going,8,0.8333333333333334
U0304,E0813,2025-12-06 12:53:44.997374,going,9,1.0
U0304,E0654,2025-12-08 12:53:44.997378,going,9,1.0
U0305,E0180,2025-12-10 12:53:44.999332,interested,8,0.8333333333333334
U0305,E0873,2026-01-28 12:53:44.999335,going,8,0.8333333333333334
U0305,E0429,2025-12-25 12:53:44.999337,going,8,0.8333333333333334
U0305,E0615,2025-12-29 12:53:44.999340,interested,7,0.6666666666666666
U0305,E0193,2026-01-28 12:53:44.999342,going,7,0.6666666666666666
U0306,E0433,2026-01-01 12:53:45.001435,going,8,0.8333333333333334
U0306,E0623,2025-12-28 12:53:45.001439,interested,8,0.8333333333333334
U0306,E0667,2026-01-22 12:53:45.001441,interested,8,0.8333333333333334
U0306,E0457,2026-01-28 12:53:45.001444,going,8,0.8333333333333334
U0307,E0779,2025-12-20 12:53:45.003459,going,8,0.8333333333333334
U0307,E0076,2025-12-14 12:53:45.003463,going,7,0.6666666666666666
U0308,E0249,2025-12-11 12:53:45.005547,interested,7,0.6666666666666666
U0308,E0348,2026-01-22 12:53:45.005550,interested,7,0.6666666666666666
U0308,E0857,2025-12-09 12:53:45.005553,going,7,0.6666666666666666
U0308,E0363,2025-12-29 12:53:45.005556,interested,7,0.6666666666666666
U0308,E0017,2026-01-29 12:53:45.005558,going,8,0.8333333333333334
U0308,E0234,2026-01-04 12:53:45.005561,interested,7,0.6666666666666666
U0309,E0987,2025-12-08 12:53:45.007634,going,9,1.0
U0309,E0294,2025-12-28 12:53:45.007637,going,8,0.8333333333333334
U0309,E0001,2026-01-01 12:53:45.007639,going,7,0.6666666666666666
U0309,E0302,2026-01-29 12:53:45.007642,going,7,0.6666666666666666
U0310,E0910,2026-02-02 12:53:45.009792,going,7,0.6666666666666666
U0310,E0859,2025-12-07 12:53:45.009796,going,7,0.6666666666666666
U0310,E0909,2026-01-22 12:53:45.009800,going,7,0.6666666666666666
U0310,E0583,2026-01-06 12:53:45.009802,interested,8,0.8333333333333334
U0310,E0971,2026-01-30 12:53:45.009805,going,7,0.6666666666666666
U0311,E0413,2026-01-30 12:53:45.011777,going,7,0.6666666666666666
U0311,E0721,2025-12-16 12:53:45.011781,going,8,0.8333333333333334
U0311,E0313,2025-12-14 12:53:45.011783,going,7,0.6666666666666666
U0311,E0132,2025-12-19 12:53:45.011787,going,8,0.8333333333333334
U0311,E0824,2026-01-15 12:53:45.011789,interested,8,0.8333333333333334
U0312,E0172,2026-01-18 12:53:45.014051,going,8,0.8333333333333334
U0312,E0666,2026-01-27 12:53:45.014055,going,8,0.8333333333333334
U0312,E0528,2026-01-14 12:53:45.014063,going,8,0.8333333333333334
U0312,E0436,2025-12-18 12:53:45.014066,going,8,0.8333333333333334
U0312,E0003,2025-12-14 12:53:45.014068,interested,8,0.8333333333333334
U0313,E0976,2026-01-07 12:53:45.016058,going,8,0.8333333333333334
U0313,E0747,2026-01-09 12:53:45.016062,interested,8,0.8333333333333334
U0313,E0648,2025-12-06 12:53:45.016064,going,7,0.6666666666666666
U0313,E0489,2026-01-24 12:53:45.016067,going,8,0.8333333333333334
U0314,E0268,2025-12-25 12:53:45.018271,interested,9,1.0
U0314,E0985,2025-12-16 12:53:45.018275,interested,8,0.8333333333333334
U0314,E0779,2026-01-04 12:53:45.018277,going,9,1.0
U0314,E0250,2025-12-09 12:53:45.018280,going,8,0.8333333333333334
U0314,E0239,2025-12-31 12:53:45.018282,going,7,0.6666666666666666
U0314,E0417,2026-01-16 12:53:45.018285,going,7,0.6666666666666666
U0314,E0421,2025-12-28 12:53:45.018287,going,7,0.6666666666666666
U0315,E0151,2025-12-25 12:53:45.020438,going,8,0.8333333333333334
U0315,E0108,2026-01-19 12:53:45.020443,going,8,0.8333333333333334
U0316,E0781,2026-01-30 12:53:45.022515,interested,7,0.6666666666666666
U0316,E0505,2025-12-31 12:53:45.022518,going,7,0.6666666666666666
U0316,E0518,2026-01-26 12:53:45.022521,going,8,0.8333333333333334
U0316,E0637,2026-01-27 12:53:45.022526,going,7,0.6666666666666666
U0316,E0746,2025-12-28 12:53:45.022528,going,7,0.6666666666666666
U0317,E0583,2025-12-16 12:53:45.024715,going,8,0.8333333333333334
U0317,E0126,2026-01-01 12:53:45.024718,interested,7,0.6666666666666666
U0317,E0427,2026-01-23 12:53:45.024721,going,8,0.8333333333333334
U0317,E0922,2026-01-23 12:53:45.024723,going,7,0.6666666666666666
U0318,E0090,2026-01-24 12:53:45.026676,going,7,0.6666666666666666
U0318,E0214,2025-12-18 12:53:45.026679,going,7,0.6666666666666666
U0319,E0775,2026-01-19 12:53:45.028806,going,7,0.6666666666666666
U0320,E0676,2025-12-08 12:53:45.030832,going,7,0.6666666666666666
U0320,E0164,2026-01-04 12:53:45.030835,interested,7,0.6666666666666666
U0320,E0805,2025-12-30 12:53:45.030838,interested,7,0.6666666666666666
U0321,E0723,2025-12-25 12:53:45.033052,going,8,0.8333333333333334
U0321,E0752,2026-01-27 12:53:45.033055,interested,8,0.8333333333333334
U0321,E0897,2025-12-15 12:53:45.033058,going,8,0.8333333333333334
U0321,E0601,2025-12-24 12:53:45.033061,interested,7,0.6666666666666666
U0321,E0823,2026-02-02 12:53:45.033065,interested,7,0.6666666666666666
U0321,E0576,2025-12-06 12:53:45.033068,going,7,0.6666666666666666
U0321,E0724,2025-12-13 12:53:45.033070,interested,7,0.6666666666666666
U0321,E0100,2025-12-10 12:53:45.033073,going,7,0.6666666666666666
U0321,E0882,2026-01-03 12:53:45.033075,interested,8,0.8333333333333334
U0321,E0019,2026-01-28 12:53:45.033078,going,7,0.6666666666666666
U0321,E0305,2026-02-01 12:53:45.033080,interested,7,0.6666666666666666
U0322,E0371,2026-01-16 12:53:45.035099,going,8,0.8333333333333334
U0322,E0273,2025-12-21 12:53:45.035106,going,8,0.8333333333333334
U0322,E0793,2025-12-28 12:53:45.035109,interested,7,0.6666666666666666
U0322,E0062,2026-01-05 12:53:45.035112,interested,7,0.6666666666666666
U0322,E0961,2026-01-29 12:53:45.035114,interested,7,0.6666666666666666
U0323,E0109,2026-01-23 12:53:45.037137,interested,7,0.6666666666666666
U0323,E0478,2026-01-18 12:53:45.037140,going,7,0.6666666666666666
U0323,E0690,2025-12-07 12:53:45.037143,interested,7,0.6666666666666666
U0324,E0442,2025-12-10 12:53:45.039243,interested,9,1.0
U0324,E0143,2026-01-03 12:53:45.039246,interested,9,1.0
U0324,E0875,2026-01-26 12:53:45.039249,going,8,0.8333333333333334
U0324,E0200,2026-01-17 12:53:45.039251,going,8,0.8333333333333334
U0324,E0233,2026-01-15 12:53:45.039254,interested,7,0.6666666666666666
U0324,E0637,2026-02-01 12:53:45.039257,going,7,0.6666666666666666
U0325,E0824,2026-01-19 12:53:45.041312,going,9,1.0
U0325,E0475,2026-01-05 12:53:45.041315,interested,8,0.8333333333333334
U0326,E0906,2025-12-06 12:53:45.043538,going,7,0.6666666666666666
U0326,E0761,2026-01-25 12:53:45.043542,going,7,0.6666666666666666
U0326,E0071,2026-01-09 12:53:45.043544,going,7,0.6666666666666666
U0327,E0365,2026-01-12 12:53:45.045786,interested,9,1.0
U0327,E0966,2026-01-26 12:53:45.045789,going,8,0.8333333333333334
U0327,E0840,2026-01-31 12:53:45.045792,going,9,1.0
U0327,E0612,2025-12-13 12:53:45.045795,interested,8,0.8333333333333334
U0328,E0777,2026-01-13 12:53:45.048090,interested,8,0.8333333333333334
U0328,E0118,2026-01-08 12:53:45.048093,going,8,0.8333333333333334
U0328,E0812,2026-01-08 12:53:45.048096,interested,7,0.6666666666666666
U0328,E0268,2025-12-17 12:53:45.048099,going,8,0.8333333333333334
U0328,E0691,2026-01-23 12:53:45.048101,going,7,0.6666666666666666
U0328,E0388,2026-01-01 12:53:45.048104,going,8,0.8333333333333334
U0328,E0126,2025-12-31 12:53:45.048106,interested,7,0.6666666666666666
U0328,E0145,2025-12-17 12:53:45.048109,going,7,0.6666666666666666
U0328,E0838,2026-01-10 12:53:45.048112,going,7,0.6666666666666666
U0328,E0746,2026-01-11 12:53:45.048114,interested,7,0.6666666666666666
U0328,E0902,2025-12-20 12:53:45.048116,interested,8,0.8333333333333334
U0328,E0016,2025-12-18 12:53:45.048119,going,8,0.8333333333333334
U0328,E0834,2025-12-14 12:53:45.048121,going,7,0.6666666666666666
U0328,E0839,2026-01-10 12:53:45.048124,going,7,0.6666666666666666
U0328,E0407,2026-01-02 12:53:45.048126,going,7,0.6666666666666666
U0329,E0903,2025-12-09 12:53:45.050074,going,8,0.8333333333333334
U0329,E0364,2026-01-24 12:53:45.050077,going,9,1.0
U0330,E0180,2025-12-31 12:53:45.052114,going,9,1.0
U0330,E0272,2026-01-18 12:53:45.052117,going,7,0.6666666666666666
U0330,E0084,2026-01-18 12:53:45.052120,interested,7,0.6666666666666666
U0330,E0884,2025-12-27 12:53:45.052129,going,8,0.8333333333333334
U0331,E0613,2026-02-01 12:53:45.054710,going,8,0.8333333333333334
U0331,E0723,2025-12-30 12:53:45.054714,interested,8,0.8333333333333334
U0331,E0815,2025-12-24 12:53:45.054716,going,7,0.6666666666666666
U0331,E0775,2025-12-19 12:53:45.054719,going,7,0.6666666666666666
U0331,E0660,2025-12-08 12:53:45.054722,interested,7,0.6666666666666666
U0331,E0146,2025-12-28 12:53:45.054729,going,7,0.6666666666666666
U0331,E0668,2025-12-20 12:53:45.054732,going,7,0.6666666666666666
U0331,E0082,2026-01-03 12:53:45.054734,going,7,0.6666666666666666
U0331,E0125,2025-12-09 12:53:45.054737,interested,7,0.6666666666666666
U0331,E0173,2026-01-21 12:53:45.054740,going,7,0.6666666666666666
U0331,E0329,2026-01-21 12:53:45.054742,going,7,0.6666666666666666
U0331,E0737,2026-01-04 12:53:45.054746,going,7,0.6666666666666666
U0331,E0466,2025-12-24 12:53:45.054748,going,7,0.6666666666666666
U0331,E0996,2026-01-23 12:53:45.054751,going,7,0.6666666666666666
U0332,E0968,2026-02-01 12:53:45.056778,going,8,0.8333333333333334
U0332,E0740,2025-12-31 12:53:45.056785,interested,8,0.8333333333333334
U0332,E0905,2026-01-08 12:53:45.056788,interested,7,0.6666666666666666
U0332,E0209,2026-01-13 12:53:45.056790,interested,7,0.6666666666666666
U0332,E0140,2025-12-18 12:53:45.056793,interested,8,0.8333333333333334
U0332,E0760,2025-12-17 12:53:45.056795,going,8,0.8333333333333334
U0332,E0401,2025-12-27 12:53:45.056798,going,7,0.6666666666666666
U0332,E0656,2025-12-18 12:53:45.056800,going,8,0.8333333333333334
U0332,E0303,2025-12-28 12:53:45.056802,going,7,0.6666666666666666
U0332,E0133,2026-01-06 12:53:45.056805,going,7,0.6666666666666666
U0332,E0137,2026-01-20 12:53:45.056807,going,7,0.6666666666666666
U0332,E0249,2026-01-07 12:53:45.056810,going,7,0.6666666666666666
U0332,E0689,2026-01-28 12:53:45.056813,going,7,0.6666666666666666
U0332,E0880,2026-01-31 12:53:45.056816,going,7,0.6666666666666666
U0332,E0389,2025-12-19 12:53:45.056818,interested,7,0.6666666666666666
U0333,E0369,2026-01-16 12:53:45.059131,going,8,0.8333333333333334
U0333,E0893,2025-12-20 12:53:45.059135,interested,8,0.8333333333333334
U0333,E0460,2026-01-15 12:53:45.059147,interested,8,0.8333333333333334
U0333,E0705,2025-12-10 12:53:45.059151,going,8,0.8333333333333334
U0333,E0222,2025-12-06 12:53:45.059154,going,8,0.8333333333333334
U0333,E0954,2025-12-23 12:53:45.059157,going,8,0.8333333333333334
U0333,E0977,2026-01-09 12:53:45.059159,going,8,0.8333333333333334
U0333,E0196,2025-12-29 12:53:45.059162,going,8,0.8333333333333334
U0334,E0564,2026-01-29 12:53:45.061185,going,8,0.8333333333333334
U0334,E0022,2025-12-05 12:53:45.061188,going,8,0.8333333333333334
U0334,E0365,2026-01-28 12:53:45.061191,interested,8,0.8333333333333334
U0334,E0068,2025-12-22 12:53:45.061194,going,8,0.8333333333333334
U0335,E0247,2026-01-27 12:53:45.063775,going,9,1.0
U0335,E0364,2025-12-25 12:53:45.063778,going,9,1.0
U0335,E0068,2026-01-10 12:53:45.063781,going,8,0.8333333333333334
U0335,E0855,2025-12-17 12:53:45.063783,going,8,0.8333333333333334
U0335,E0832,2026-01-15 12:53:45.063786,going,8,0.8333333333333334
U0335,E0903,2025-12-16 12:53:45.063789,going,8,0.8333333333333334
U0335,E0530,2025-12-18 12:53:45.063791,interested,8,0.8333333333333334
U0335,E0329,2026-01-28 12:53:45.063794,going,8,0.8333333333333334
U0335,E0740,2026-02-02 12:53:45.063796,interested,8,0.8333333333333334
U0335,E0157,2026-01-24 12:53:45.063799,interested,7,0.6666666666666666
U0335,E0279,2026-01-26 12:53:45.063802,going,8,0.8333333333333334
U0335,E0267,2026-01-21 12:53:45.063805,interested,7,0.6666666666666666
U0335,E0928,2025-12-05 12:53:45.063808,going,8,0.8333333333333334
U0335,E0070,2026-01-21 12:53:45.063819,going,8,0.8333333333333334
U0336,E0891,2026-01-17 12:53:45.066020,going,8,0.8333333333333334
U0336,E0147,2026-01-14 12:53:45.066023,going,8,0.8333333333333334
U0336,E0422,2026-01-10 12:53:45.066026,going,7,0.6666666666666666
U0337,E0037,2025-12-07 12:53:45.068227,going,8,0.8333333333333334
U0337,E0158,2025-12-31 12:53:45.068230,going,8,0.8333333333333334
U0338,E0291,2025-12-11 12:53:45.070366,interested,8,0.8333333333333334
U0338,E0512,2025-12-16 12:53:45.070369,interested,7,0.6666666666666666
U0338,E0241,2026-01-29 12:53:45.070372,going,7,0.6666666666666666
U0338,E0395,2026-01-16 12:53:45.070375,going,7,0.6666666666666666
U0339,E0881,2026-01-06 12:53:45.072749,interested,8,0.8333333333333334
U0339,E0803,2026-01-09 12:53:45.072752,going,8,0.8333333333333334
U0339,E0522,2025-12-11 12:53:45.072755,going,8,0.8333333333333334
U0339,E0415,2026-01-31 12:53:45.072757,going,8,0.8333333333333334
U0339,E0700,2026-01-13 12:53:45.072760,going,7,0.6666666666666666
U0339,E0819,2025-12-11 12:53:45.072762,interested,8,0.8333333333333334
U0339,E0106,2026-01-11 12:53:45.072765,interested,8,0.8333333333333334
U0339,E0449,2026-01-23 12:53:45.072767,going,7,0.6666666666666666
U0339,E0852,2025-12-07 12:53:45.072770,going,7,0.6666666666666666
U0339,E0296,2026-01-23 12:53:45.072772,going,7,0.6666666666666666
U0339,E0646,2025-12-07 12:53:45.072775,going,7,0.6666666666666666
U0340,E0908,2025-12-18 12:53:45.074866,going,8,0.8333333333333334
U0340,E0685,2026-02-02 12:53:45.074869,going,8,0.8333333333333334
U0341,E0613,2026-01-05 12:53:45.076972,interested,8,0.8333333333333334
U0341,E0405,2026-01-08 12:53:45.076975,going,7,0.6666666666666666
U0341,E0629,2025-12-07 12:53:45.076978,going,7,0.6666666666666666
U0341,E0015,2026-01-21 12:53:45.076980,going,7,0.6666666666666666
U0341,E0322,2026-01-21 12:53:45.076983,interested,7,0.6666666666666666
U0341,E0648,2025-12-31 12:53:45.076985,going,7,0.6666666666666666
U0342,E0756,2025-12-12 12:53:45.079556,interested,8,0.8333333333333334
U0342,E0347,2026-01-27 12:53:45.079559,going,8,0.8333333333333334
U0342,E0291,2026-01-05 12:53:45.079562,going,8,0.8333333333333334
U0342,E0905,2025-12-26 12:53:45.079564,going,7,0.6666666666666666
U0342,E0229,2026-01-27 12:53:45.079567,going,7,0.6666666666666666
U0343,E0181,2025-12-13 12:53:45.081905,interested,8,0.8333333333333334
U0343,E0253,2025-12-06 12:53:45.081909,going,8,0.8333333333333334
U0343,E0029,2025-12-25 12:53:45.081911,going,8,0.8333333333333334
U0345,E0291,2026-01-04 12:53:45.086383,going,9,1.0
U0345,E0558,2025-12-30 12:53:45.086387,going,8,0.8333333333333334
U0345,E0475,2026-01-29 12:53:45.086391,going,8,0.8333333333333334
U0345,E0932,2026-01-21 12:53:45.086394,going,7,0.6666666666666666
U0345,E0492,2025-12-09 12:53:45.086396,going,7,0.6666666666666666
U0345,E0063,2026-01-07 12:53:45.086399,interested,7,0.6666666666666666
U0346,E0753,2026-01-11 12:53:45.088374,going,8,0.8333333333333334
U0346,E0203,2026-01-26 12:53:45.088377,going,7,0.6666666666666666
U0346,E0378,2025-12-15 12:53:45.088380,going,8,0.8333333333333334
U0347,E0191,2026-01-04 12:53:45.090619,interested,8,0.8333333333333334
U0347,E0671,2026-01-15 12:53:45.090623,going,9,1.0
U0347,E0388,2026-01-08 12:53:45.090625,interested,9,1.0
U0347,E0895,2025-12-16 12:53:45.090628,going,7,0.6666666666666666
U0347,E0707,2026-01-17 12:53:45.090630,going,7,0.6666666666666666
U0349,E0765,2026-01-13 12:53:45.094987,interested,7,0.6666666666666666
U0349,E0214,2026-01-27 12:53:45.094990,going,7,0.6666666666666666
U0350,E0758,2026-01-19 12:53:45.097606,going,8,0.8333333333333334
U0350,E0653,2025-12-22 12:53:45.097610,going,9,1.0
U0350,E0388,2025-12-20 12:53:45.097612,going,8,0.8333333333333334
U0350,E0597,2026-01-01 12:53:45.097615,going,8,0.8333333333333334
U0350,E0407,2026-01-13 12:53:45.097617,going,8,0.8333333333333334
U0350,E0648,2026-01-23 12:53:45.097620,going,7,0.6666666666666666
U0350,E0630,2025-12-21 12:53:45.097622,interested,7,0.6666666666666666
U0350,E0129,2026-01-24 12:53:45.097625,going,7,0.6666666666666666
U0350,E0410,2026-01-13 12:53:45.097627,interested,7,0.6666666666666666
U0350,E0126,2026-01-03 12:53:45.097630,interested,7,0.6666666666666666
U0350,E0720,2026-01-02 12:53:45.097632,going,8,0.8333333333333334
U0350,E0260,2025-12-26 12:53:45.097635,interested,7,0.6666666666666666
U0350,E0427,2025-12-18 12:53:45.097637,interested,7,0.6666666666666666
U0350,E0596,2026-01-26 12:53:45.097640,going,8,0.8333333333333334
U0350,E0121,2026-01-13 12:53:45.097642,going,7,0.6666666666666666
U0351,E0539,2026-01-25 12:53:45.100244,going,8,0.8333333333333334
U0351,E0288,2026-01-17 12:53:45.100248,going,8,0.8333333333333334
U0351,E0665,2026-01-27 12:53:45.100251,interested,8,0.8333333333333334
U0351,E0394,2026-01-12 12:53:45.100253,going,8,0.8333333333333334
U0351,E0343,2026-01-20 12:53:45.100256,going,8,0.8333333333333334
U0351,E0752,2026-01-20 12:53:45.100258,interested,8,0.8333333333333334
U0351,E0328,2026-01-17 12:53:45.100261,going,8,0.8333333333333334
U0351,E0765,2025-12-15 12:53:45.100263,going,8,0.8333333333333334
U0351,E0411,2025-12-17 12:53:45.100266,interested,7,0.6666666666666666
U0352,E0911,2026-01-31 12:53:45.102723,going,8,0.8333333333333334
U0352,E0480,2026-01-23 12:53:45.102726,going,8,0.8333333333333334
U0352,E0671,2026-01-03 12:53:45.102729,going,8,0.8333333333333334
U0352,E0742,2025-12-24 12:53:45.102731,going,8,0.8333333333333334
U0352,E0068,2025-12-18 12:53:45.102734,going,8,0.8333333333333334
U0352,E0442,2025-12-28 12:53:45.102736,interested,8,0.8333333333333334
